,WTS,YR,DOY,RAD,MINT,MAXT,VPR,WIND,RAIN,AHA,OKTA
1884,1,2003,1884,5073,5.7,12.8,0.723,2.5,0.2,0.613845,7.052644
1885,1,2003,1885,8848,3.5,14.5,0.833,1.6,0.2,0.6067352,4.920289
1886,1,2003,1886,5769,7.5,13.8,0.978,2.6,10,0.5998016,6.748766
1887,1,2003,1887,8056,5.6,12.5,0.843,3.8,4,0.5930407,5.572835
1888,1,2003,1888,9476,-0.5,9.4,0.668,0.9,0,0.5864484,4.835376
1889,1,2003,1889,5268,1.5,11,0.903,0.7,1.2,0.5800211,7.113587
1890,1,2003,1890,13251,5.8,17.9,1.033,2.6,1,0.5737551,2.212576
1891,1,2003,1891,5939,9,9.5,0.878,2.8,5,0.5676466,6.884909
1892,1,2003,1892,9494,-0.9,9.9,0.668,1.4,0,0.561692,5.148872
1893,1,2003,1893,11371,1.6,11.9,0.703,2.3,0,0.5762728,4.080874
1894,1,2003,1894,15165,0.7,16.5,0.723,0.8,0,0.5700743,1.530254
1895,1,2003,1895,16258,-0.7,19.2,0.768,0.8,0,0.5640389,0.8130835
1896,1,2003,1896,12517,4.7,21.2,0.823,2.6,0,0.5581623,3.60669
1897,1,2003,1897,10142,6.4,15.3,0.903,3.1,0,0.5524405,5.085464
1898,1,2003,1898,16700,1.3,12.3,0.698,5.3,0,0.5468694,1.033976
1899,1,2003,1899,17465,0.5,11.4,0.478,3.4,0,0.5414451,0.8203189
1900,1,2003,1900,17199,-2,10.9,0.493,2.4,0,0.5361638,1.16039
1901,1,2003,1901,17450,-2,12.1,0.493,2.3,0,0.5310217,1.13859
1902,1,2003,1902,17493,-2.4,13.2,0.508,1.8,0,0.5443308,1.249234
1903,1,2003,1903,17691,-1,14.8,0.553,1.9,0,0.5389965,1.226016
1904,1,2003,1904,17837,-1.6,15.3,0.568,2,0,0.5338076,1.264623
1905,1,2003,1905,18035,0.4,16.4,0.598,2.6,0,0.5287601,1.25249
1906,1,2003,1906,9855,-0.1,10.9,0.598,1.5,0,0.52385,5.874035
1907,1,2003,1907,17452,-2.9,16.7,0.653,1.4,0,0.5190735,1.866194
1908,1,2003,1908,18246,0.7,18.4,0.688,1.5,0,0.5144268,1.466627
1909,1,2003,1909,19157,0.6,19.4,0.643,1.1,0,0.5099065,1.050073
1910,1,2003,1910,19136,-0.9,19.5,0.668,0.9,0,0.5055089,1.184274
1911,1,2003,1911,18386,-1,19.5,0.658,1,0,0.5177908,1.790897
1912,1,2003,1912,14824,4.1,19.6,0.778,2.9,0,0.5132406,3.833008
1913,1,2003,1913,8911,6.9,19.1,0.808,2.2,0,0.5088175,6.506752
1914,1,2003,1914,12671,8.4,19.5,0.888,0.9,0,0.5045179,4.985018
1915,1,2003,1915,17047,4.5,20.8,0.958,1.2,2,0.5003382,2.838693
1916,1,2003,1916,14420,8,18.6,1.028,2.9,0.8,0.4962751,4.252289
1917,1,2003,1917,17979,1.9,19.1,0.838,2.5,4,0.4923252,2.586838
1918,1,2003,1918,13068,6.6,9.2,0.768,6.4,2,0.4884854,5.081481
1919,1,2003,1919,12352,2.7,8.5,0.538,6.9,0,0.4847525,5.504759
1920,1,2003,1920,20916,0.7,11.2,0.533,6.3,0,0.4962234,1.484766
1921,1,2003,1921,21224,0.3,14.8,0.638,4.6,0,0.4923688,1.344684
1922,1,2003,1922,13925,4.6,11.3,0.603,5.3,0,0.4886243,5.000518
1923,1,2003,1923,17737,-0.7,7.8,0.358,5.1,0,0.4849867,3.521034
1924,1,2003,1924,21377,-6.4,10.3,0.373,1.3,0,0.4814532,1.804929
1925,1,2003,1925,14506,0.4,12.6,0.658,1.3,2,0.4780206,4.902625
1926,1,2003,1926,12018,2.3,8.3,0.658,2.8,0,0.4746861,5.894481
1927,1,2003,1927,11561,-1.7,10.7,0.718,1.1,0.8,0.4714471,6.075352
1928,1,2003,1928,11701,6,14.6,0.818,1.5,0,0.4683008,6.038577
1929,1,2003,1929,19075,0.1,18.8,0.748,2.8,0,0.4652447,3.121107
1930,1,2003,1930,14178,9.8,20.8,0.823,3.4,0,0.4759086,5.218474
1931,1,2003,1931,21247,7.2,22.9,0.883,1.4,0,0.4727608,2.16497
1932,1,2003,1932,22896,4,23.2,0.928,1.4,0,0.4697056,1.393035
1933,1,2003,1933,21099,5.5,23.3,0.998,1.4,0,0.4667404,2.343156
1934,1,2003,1934,23558,5.4,22.5,0.723,2.4,0,0.4638626,1.371953
1935,1,2003,1935,21994,3,17.5,0.808,2.6,0.8,0.46107,2.171375
1936,1,2003,1936,8946,10.3,16.4,1.063,2.8,0.2,0.4583601,7.053376
1937,1,2003,1937,19140,5.4,19.4,1.013,2.3,0,0.4557307,3.505496
1938,1,2003,1938,22997,7.3,20.4,0.998,2.2,0,0.4531796,1.816746
1939,1,2003,1939,23918,5.8,21.2,0.883,2,0,0.4634291,1.514614
1940,1,2003,1940,21055,4,23.9,1.003,1.3,0,0.4608068,2.856293
1941,1,2003,1941,13426,10.7,24.7,1.093,4.3,3,0.4582649,5.815086
1942,1,2003,1942,9242,11.2,15.3,1.193,3.4,16,0.4558013,7.060717
1943,1,2003,1943,16874,6,19.1,1.008,1.8,0,0.4534137,4.703958
1944,1,2003,1944,16185,8.5,23.6,0.998,6.6,2,0.4511003,4.993577
1945,1,2003,1945,17089,11.6,22.9,1.238,1.9,1,0.4488591,4.636929
1946,1,2003,1946,7561,12.9,18,1.253,2.8,15,0.4466881,7.523752
1947,1,2003,1947,20643,4,18.8,0.938,1,0,0.4445856,3.446808
1948,1,2003,1948,11314,7.3,19.9,1.073,3.2,0.4,0.4425499,6.615931
1949,1,2003,1949,23772,6.1,18.3,0.898,1.9,0,0.4405791,2.255418
1950,1,2003,1950,25989,3.4,27.6,1.013,2.7,0,0.4503409,1.252184
1951,1,2003,1951,12712,12.9,24.2,1.338,2,0,0.4483247,6.234074
1952,1,2003,1952,20050,11.3,23.5,1.423,3.2,0,0.4463753,3.72987
1953,1,2003,1953,19987,10.4,25,1.558,2.2,0.6,0.4444911,3.753923
1954,1,2003,1954,19472,13.6,22.6,1.328,1.9,0,0.4426705,4.056385
1955,1,2003,1955,14041,10.7,19.7,1.248,2.8,0,0.4409119,5.93434
1956,1,2003,1956,15471,10.7,19.2,1.228,2.3,0,0.4392137,5.519763
1957,1,2003,1957,17363,7.5,21.7,1.273,1.6,5.8,0.4375746,4.915964
1958,1,2003,1958,17482,10.3,20.5,1.308,1.6,3,0.4359931,4.892559
1959,1,2003,1959,15960,10.8,15.6,1.018,2.9,2,0.434468,5.477526
1960,1,2003,1960,21083,4.4,15.2,0.818,2.2,0.2,0.4329977,3.838801
1961,1,2003,1961,25034,1.7,16.8,0.748,1.6,0,0.4425584,2.388414
1962,1,2003,1962,23971,2.1,21.9,0.883,1.7,9,0.4410665,2.780995
1963,1,2003,1963,11989,10.8,18.5,1.338,1.9,0.2,0.4396315,6.617763
1964,1,2003,1964,11765,13,21.8,1.498,2.3,2.2,0.4382521,6.667946
1965,1,2003,1965,12666,12.6,22.7,1.408,3.2,6,0.4369271,6.45339
1966,1,2003,1966,16556,8.4,16.9,1.083,3.8,5,0.4356553,5.410914
1967,1,2003,1967,11881,8.8,15,1.073,2.9,2.2,0.4344355,6.722387
1968,1,2003,1968,12915,10.5,19.6,1.388,1.6,0.2,0.4332668,6.423453
1969,1,2003,1969,26200,8.4,25.7,1.403,1.3,0.2,0.4321479,1.878542
1970,1,2003,1970,14318,14,23.4,1.293,2.9,9,0.4310781,6.078641
1971,1,2003,1971,10151,10.1,13.6,1.198,2.2,0.8,0.4300562,7.151458
1972,1,2003,1972,10381,10,16.4,1.238,3.8,0,0.4290814,7.101303
1973,1,2003,1973,10677,13.1,20.3,1.463,2.9,0,0.4281528,7.016707
1974,1,2003,1974,19263,11.9,24.5,1.663,1.4,0.2,0.4272696,4.540189
1975,1,2003,1975,24180,12.4,26.6,1.713,1.4,0,0.426431,2.746981
1976,1,2003,1976,27494,12.6,28.5,1.718,0.8,0.2,0.4256362,1.401078
1977,1,2003,1977,24113,13.6,29.1,1.748,0.8,0,0.4248846,2.801893
1978,1,2003,1978,21194,15.6,29.3,1.878,1.3,2,0.4343405,3.876673
1979,1,2003,1979,13876,16.2,24.5,1.813,1.6,0.2,0.4336099,6.206606
1980,1,2003,1980,17897,13.6,28.1,1.773,2.1,2.2,0.4329247,5.037223
1981,1,2003,1981,24430,14.7,30.4,1.653,2.6,0,0.4322843,2.777658
1982,1,2003,1982,16600,15.5,26.8,1.728,1.8,1,0.4316881,5.461818
1983,1,2003,1983,19869,16.2,28,1.898,1.4,0,0.4311354,4.392775
1984,1,2003,1984,24190,16,25.9,1.622,1.9,0,0.4306258,2.919676
1985,1,2003,1985,22525,14.2,26.8,1.546,2.6,0,0.4301587,3.571807
1986,1,2003,1986,23394,13.2,25.3,1.562,2.2,0,0.4297338,3.258326
1987,1,2003,1987,22939,13.8,33.8,1.988,2.8,5,0.4293505,3.310877
1988,1,2003,1988,24971,19.6,32,2.108,1.4,0,0.4290086,2.499718
1989,1,2003,1989,26127,18.5,34.8,1.968,2.4,0,0.4287077,2.085694
1990,1,2003,1990,19614,19.5,32.6,2.023,1.6,0,0.4284474,4.496383
1991,1,2003,1991,25544,19.3,35.2,2.003,2.2,0,0.4282277,2.321865
1992,1,2003,1992,20642,18.3,30.6,2.113,1.8,0.6,0.4280482,4.132613
1993,1,2003,1993,28319,17.9,30,1.608,2.3,0,0.4279087,1.332469
1994,1,2003,1994,22874,15.7,29.1,1.758,3.5,0,0.4278092,3.428522
1995,1,2003,1995,24154,16.3,25.5,1.388,3.4,0,0.4277496,3.074595
1996,1,2003,1996,29810,11.8,28.5,1.453,2.4,0,0.4277297,0.7667223
1997,1,2003,1997,28936,15.8,31.2,1.713,1.9,0,0.4277496,1.022934
1998,1,2003,1998,29473,14.7,30.4,1.263,1.8,0,0.4278092,1.002715
1999,1,2003,1999,26107,12.2,37.1,1.278,1.7,0,0.4279087,2.364663
2000,1,2003,2000,26036,20.8,34.9,1.473,3.4,0,0.4280482,2.308264
2001,1,2003,2001,26096,17.8,34.8,1.688,1.2,0,0.4282277,2.196587
2002,1,2003,2002,25344,19.7,34.3,1.808,1.9,16,0.4284474,2.446909
2003,1,2003,2003,23056,19.6,27.4,1.993,2.9,0.2,0.4287077,3.265297
2004,1,2003,2004,25533,14.3,27,1.478,2.6,0,0.4290086,2.472303
2005,1,2003,2005,25721,13.3,27,1.368,1.3,0,0.4293505,2.430805
2006,1,2003,2006,25641,14.9,34.3,1.483,2.1,0,0.4297338,2.405366
2007,1,2003,2007,18380,20.3,30,1.803,2.5,3,0.4301587,4.903353
2008,1,2003,2008,17552,15.6,21.7,1.498,3.6,8,0.4306258,5.215913
2009,1,2003,2009,16731,14.3,22.8,1.313,3.6,2,0.4311354,5.491886
2010,1,2003,2010,17116,13.6,22.5,1.348,3.1,0.6,0.4316881,5.362181
2011,1,2003,2011,13075,13.5,21.3,1.433,2.1,5,0.4322843,6.46691
2012,1,2003,2012,15941,11.1,22.1,1.248,1.3,0,0.4329247,5.709409
2013,1,2003,2013,26497,10.2,25.6,1.253,1.8,0,0.4336099,2.039481
2014,1,2003,2014,26276,12.7,27.9,1.388,1.4,0,0.4343405,2.048374
2015,1,2003,2015,24978,14.4,28.6,1.348,2,0,0.4248846,2.563153
2016,1,2003,2016,26752,15.1,29.1,1.328,2.4,0,0.4256362,1.829572
2017,1,2003,2017,23818,15.4,27.5,1.438,1.6,0,0.426431,2.937671
2018,1,2003,2018,26086,15.6,31.4,1.413,2.2,0,0.4272696,2.015644
2019,1,2003,2019,27384,15.8,32.8,1.493,1.8,0,0.4281528,1.40096
2020,1,2003,2020,29214,16.7,33.4,1.328,1.5,0,0.4290814,0.6376595
2021,1,2003,2021,28639,15.8,35.6,1.398,1.7,0,0.4300562,0.8220143
2022,1,2003,2022,27598,17.8,35.5,1.498,2.1,0,0.4310781,1.199614
2023,1,2003,2023,21033,18.2,28.7,1.548,3,0,0.4321479,3.808055
2024,1,2003,2024,21593,16.2,25.6,1.228,2.8,0,0.4332668,3.676133
2025,1,2003,2025,29122,10.6,29.7,1.083,1.1,0,0.4344355,0.6106508
2026,1,2003,2026,27811,12.4,35.3,1.193,1.2,0,0.4356553,1.093187
2027,1,2003,2027,25042,19.5,35.1,1.673,2.3,12,0.4369271,2.04608
2028,1,2003,2028,13467,17.6,25.7,1.988,1.8,4,0.4382521,6.117324
2029,1,2003,2029,20311,16,29.3,1.818,1.4,0,0.4396315,3.839492
2030,1,2003,2030,25284,17.4,30.4,1.498,1.6,0,0.4410665,1.885624
2031,1,2003,2031,16916,17.6,26.2,1.473,2.6,0.2,0.4425584,5.071963
2032,1,2003,2032,19373,14.7,29.1,1.428,1.6,0,0.4329977,4.20125
2033,1,2003,2033,18269,19.4,32.4,1.768,1.8,19,0.434468,4.487649
2034,1,2003,2034,12302,18.6,21.6,1.998,1.3,9.2,0.4359931,6.360357
2035,1,2003,2035,21380,15,24.6,1.518,2.5,0.4,0.4375746,3.30281
2036,1,2003,2036,26431,13.4,26.4,1.298,2.6,0,0.4392137,1.15615
2037,1,2003,2037,20344,15.3,27.4,1.623,2.2,0,0.4409119,3.603529
2038,1,2003,2038,16433,14,23.1,1.403,2.8,0,0.4426705,5.069901
2039,1,2003,2039,27002,12.5,30,1.453,2.6,0,0.4444911,0.6128913
2040,1,2003,2040,26731,16,33.1,1.608,1.3,0,0.4463753,0.5998469
2041,1,2003,2041,26589,16.5,35.8,1.643,0.9,0,0.4483247,0.5825052
2042,1,2003,2042,26511,17.9,37.3,1.638,1.1,0,0.4503409,0.5509648
2043,1,2003,2043,26042,18.8,38.2,1.593,1,0,0.4405791,0.7338628
2044,1,2003,2044,24797,19.2,38.2,1.593,1.4,0,0.4425499,1.276758
2045,1,2003,2045,25297,19.1,38.1,1.518,1.6,0,0.4445856,0.9935022
2046,1,2003,2046,23476,18,37.7,1.398,0.6,0,0.4466881,1.859437
2047,1,2003,2047,25511,17,37.8,1.373,1,0,0.4488591,0.8053246
2048,1,2003,2048,25166,18,38.4,1.383,1,0,0.4511003,0.8932222
2049,1,2003,2049,24629,18.6,38.5,1.193,1.2,0,0.4534137,1.181437
2050,1,2003,2050,25111,18.2,39.2,1.248,1.2,0,0.4558013,0.8254352
2051,1,2003,2051,21965,18.4,38.7,1.458,1.4,0,0.4582649,2.203027
2052,1,2003,2052,16054,19.5,30.7,1.708,1.6,1,0.4608068,4.643649
2053,1,2003,2053,9269,20.3,27.9,1.818,1.8,0,0.4634291,6.912149
2054,1,2003,2054,15455,16.9,31,1.818,1.1,2,0.4531796,4.768864
2055,1,2003,2055,16477,18.3,31,2.028,1.7,20.6,0.4557307,4.25867
2056,1,2003,2056,15051,16.4,27.7,1.858,1.7,0,0.4583601,4.833187
2057,1,2003,2057,21237,16,30.7,1.673,0.9,0,0.46107,2.020191
2058,1,2003,2058,10910,16.8,24.5,1.813,1.6,1,0.4638626,6.287032
2059,1,2003,2059,21900,16.1,28.1,1.493,1.8,0,0.4667404,1.577325
2060,1,2003,2060,24212,12.6,30.2,1.248,1.6,0,0.4697056,0.3376969
2061,1,2003,2061,24037,14.4,31.3,1.293,1.3,0,0.4727608,0.2986748
2062,1,2003,2062,18080,16.2,31.6,1.428,1.3,0,0.4759086,3.2766
2063,1,2003,2063,18966,18.5,31.5,1.523,2.5,0,0.4652447,2.73188
2064,1,2003,2064,23018,15.6,30.9,1.388,2,0,0.4683008,0.491372
2065,1,2003,2065,21806,16.2,32.5,1.288,1,0.4,0.4714471,1.130106
2066,1,2003,2066,12539,17.9,30.8,1.793,2.8,13,0.4746861,5.401248
2067,1,2003,2067,17166,16.2,26.4,1.663,3.4,0,0.4780206,3.273771
2068,1,2003,2068,9552,16.2,22.4,1.613,1.8,18,0.4814532,6.479608
2069,1,2003,2069,19064,12.3,20.5,1.218,1.9,0,0.4849867,2.274468
2070,1,2003,2070,16865,9.1,20.3,0.968,2.3,0,0.4886243,3.436591
2071,1,2003,2071,20624,7.3,20.8,0.908,3.3,0,0.4923688,1.351626
2072,1,2003,2072,22216,6.4,22,0.868,2,0,0.4962234,0.2982775
2073,1,2003,2073,21145,5.9,26.6,1.063,0.8,0,0.4847525,0.696622
2074,1,2003,2074,7595,12.7,20.1,1.403,1.1,1,0.4884854,7.00222
2075,1,2003,2075,12020,14.4,23,1.498,1.3,3.2,0.4923252,5.226869
2076,1,2003,2076,8507,12.2,20.2,1.568,1.2,9,0.4962751,6.605669
2077,1,2003,2077,10342,9.8,20.3,1.348,1.6,5.6,0.5003382,5.879079
2078,1,2003,2078,7722,13.7,18.5,1.468,3.8,0.4,0.5045179,6.840621
2079,1,2003,2079,9604,11.6,18.5,1.333,3.6,1.6,0.5088175,6.097229
2080,1,2003,2080,9697,13.8,19.5,1.513,3.7,1,0.5132406,5.984041
2081,1,2003,2081,8085,14.2,20,1.603,2.1,0.2,0.5177908,6.590117
2082,1,2003,2082,15955,12.7,22.2,1.353,2.7,0,0.5055089,2.64833
2083,1,2003,2083,20318,9.5,21.8,1.093,1.9,0,0.5099065,0
2084,1,2003,2084,20008,6.4,24.2,1.168,0.9,0,0.5144268,0
2085,1,2003,2085,16162,7,24.9,1.198,1.1,2.4,0.5190735,2.240256
2086,1,2003,2086,19006,9.8,26.5,1.303,1,0.2,0.52385,0.06317998
2087,1,2003,2087,19249,8,29.1,1.233,1,0,0.5287601,0
2088,1,2003,2088,19105,9.4,30.3,1.143,1.2,0,0.5338076,0
2089,1,2003,2089,19069,11.4,29.5,1.013,2.5,0,0.5389965,0
2090,1,2003,2090,15320,9.4,23.7,1.143,1.4,0,0.5443308,2.186698
2091,1,2003,2091,11082,12.3,25.5,1.578,1.9,12,0.5310217,4.604371
2092,1,2003,2092,8855,14.5,17.8,1.238,2.2,0.4,0.5361638,5.808526
2093,1,2003,2093,18164,5.2,17.6,0.883,3.2,0,0.5414451,0
2094,1,2003,2094,17598,3.8,23.1,1.113,1.3,0,0.5468694,0
2095,1,2003,2095,13860,9.3,24.5,1.283,1.4,0.2,0.5524405,2.489749
2096,1,2003,2096,7428,14,20.4,1.513,1,0.8,0.5581623,6.259336
2097,1,2003,2097,7194,13.4,20,1.443,1.7,0.2,0.5640389,6.336517
2098,1,2003,2098,13549,9.5,18.4,1.053,1.4,0,0.5700743,2.416689
2099,1,2003,2099,12459,2.8,20.2,1.013,1.8,7,0.5762728,3.101313
2100,1,2003,2100,8822,10.8,22.6,1.728,2.7,11,0.561692,5.204703
2101,1,2003,2101,13179,15.2,26,1.758,2.5,5.2,0.5676466,1.956933
2102,1,2003,2102,10475,13.8,22.6,1.493,3.7,9,0.5737551,3.996009
2103,1,2003,2103,8060,13.1,16.6,1.308,3.8,11,0.5800211,5.538224
2104,1,2003,2104,6947,6.3,10.5,0.978,4.2,2.4,0.5864484,6.184483
2105,1,2003,2105,12930,5,15,0.883,3.1,0.4,0.5930407,1.968852
2106,1,2003,2106,5346,9.4,13.2,1.118,3.9,7,0.5998016,6.907787
2107,1,2003,2107,8384,5.5,14.8,1.063,2.5,1,0.6067352,5.088274
2108,1,2003,2108,5592,9.7,16.7,1.418,3,0.6,0.613845,6.654459
2109,1,2003,2109,7498,9.3,16.3,1.213,2.1,0,0.5977256,5.48067
2110,1,2003,2110,11049,7.1,16.6,1.103,1.2,0,0.604523,2.698868
2111,1,2003,2111,10656,5.2,19,1.198,1.3,0.2,0.6114829,2.856818
2112,1,2003,2112,5087,9,16.5,1.408,1,2,0.6186082,6.759804
2113,1,2003,2113,5612,12,17.5,1.378,1.6,13,0.6259017,6.402878
2114,1,2003,2114,8203,6.2,13.9,0.933,1.7,0,0.6333662,4.631224
2115,1,2003,2115,10816,3.2,14.1,0.863,2,0,0.6410042,2.278008
2116,1,2003,2116,9438,4.1,15.1,0.983,1.6,0,0.6488184,3.348147
2117,1,2003,2117,9427,4,14.3,0.973,1.7,0,0.656811,3.228102
2118,1,2003,2118,8188,4.2,15,1.078,1.4,3.6,0.6388855,4.171917
2119,1,2003,2119,4505,9.7,13.1,1.238,2.2,11,0.6464759,6.817046
2120,1,2003,2120,5686,4.9,10.6,0.803,3.5,0.8,0.6542244,6.055414
2121,1,2003,2121,10927,-1.6,12,0.723,1.2,2,0.662132,1.204558
2122,1,2003,2122,5839,5.3,9.2,0.813,2.1,0.2,0.6701993,5.809606
2123,1,2003,2123,3695,2.2,4.1,0.618,3.3,0,0.6784269,7.239489
2124,1,2003,2124,9249,1.5,12.4,0.818,2.1,0,0.6868149,2.460706
2125,1,2003,2125,8539,0.9,11.8,0.824,1.8,0,0.6953632,3.063852
2126,1,2003,2126,9438,3,11.4,0.838,2.5,0,0.7040714,1.900557
2127,1,2003,2127,8236,1.3,13.1,0.876,2,5,0.7129386,3.074852
2128,1,2003,2128,6194,6.2,13.2,1.003,2.2,9,0.6923149,4.973638
2129,1,2003,2129,5514,5.9,12.1,0.944,3.5,4,0.700639,5.524851
2130,1,2003,2130,5316,5.7,14.7,1.039,3.5,48,0.7090916,5.601126
2131,1,2003,2131,6192,3.6,12.8,0.975,1.9,0,0.7176699,4.704116
2132,1,2003,2132,7611,5,13.3,0.943,4,1,0.7263706,3.047516
2133,1,2003,2133,4929,8.3,15.2,0.998,3.1,0.4,0.7351898,5.743868
2134,1,2003,2134,9443,2.8,14,0.928,1.3,0,0.7441232,0.280325
2135,1,2003,2135,6977,0.6,13.2,0.873,1.4,0,0.7531658,3.429476
2136,1,2003,2136,5040,1.6,9.3,0.828,0.8,0,0.7623121,5.463498
2137,1,2003,2137,7190,-0.3,8.5,0.678,2,0,0.7715559,3.006457
2138,1,2003,2138,6959,-1.3,10,0.708,1.3,0,0.7808905,3.145592
2139,1,2003,2139,3414,1.4,11.9,0.993,1.3,2,0.7903083,6.75071
2140,1,2003,2140,6630,6.2,16.2,1.033,0.9,0,0.7651079,3.142197
2141,1,2003,2141,6907,1.8,11.3,0.878,0.7,0,0.773748,2.710696
2142,1,2003,2142,3279,3.2,8.5,0.963,1.2,8,0.7824279,6.746835
2143,1,2003,2143,5611,5.5,10.5,0.913,2.2,0,0.7911379,4.177678
2144,1,2003,2144,3966,-0.5,8.1,0.738,1.3,0.6,0.799868,6.038104
2145,1,2003,2145,3529,2.8,8.7,0.943,1.3,4,0.8086072,6.377491
2146,1,2003,2146,3113,5.5,11.2,1.078,2.1,12,0.8173439,6.714294
2147,1,2003,2147,6447,5.2,8.8,0.788,2.4,0,0.8260659,2.615048
2148,1,2003,2148,4343,-0.1,10.1,0.828,1.3,0,0.8347603,5.345608
2149,1,2003,2149,2999,7,8.4,0.988,1.3,0,0.8434135,6.721358
2150,1,2003,2150,5036,4.7,11,0.918,1.6,0,0.8520114,4.269931
2151,1,2003,2151,6477,0.9,15.7,0.983,1.6,0,0.8605392,1.916851
2152,1,2003,2152,2926,9.5,16.4,1.108,6.3,0,0.8689813,6.664654
2153,1,2003,2153,3054,14.6,17,1.043,6.8,1,0.877322,6.502146
2154,1,2003,2154,2957,11.4,13.9,1.178,2,18,0.8456998,6.548392
2155,1,2003,2155,3973,4.7,12.8,1.003,1.6,1,0.8529965,5.319271
2156,1,2003,2156,4691,3.4,10.8,0.953,1.8,16.8,0.8601484,4.269163
2157,1,2003,2157,2741,6.4,6.5,0.908,3.8,3,0.8671399,6.727896
2158,1,2003,2158,2714,4.1,5.1,0.723,3.5,0,0.8739554,6.761315
2159,1,2003,2159,5190,-1.6,6.5,0.673,1.7,3,0.8805792,3.397498
2160,1,2003,2160,2663,4.5,9.9,1.023,3.9,1.6,0.8869953,6.707442
2161,1,2003,2161,2639,8.5,11.3,1.028,3.8,57,0.893188,6.707164
2162,1,2003,2162,2616,5.2,8.1,0.968,1.6,27,0.8991416,6.718074
2163,1,2003,2163,2624,4.3,8.5,0.923,1.9,0,0.9048404,6.692801
2164,1,2003,2164,2583,4.3,6.3,0.828,1.9,0,0.9102692,6.734237
2165,1,2003,2165,2555,-0.4,4.6,0.748,1,0,0.9154131,6.760344
2166,1,2003,2166,2536,2,2.6,0.733,1.4,0,0.9202576,6.765734
2167,1,2003,2167,5714,1,3.9,0.593,2.8,0,0.9247889,1.930806
2168,1,2003,2168,5917,-1.9,7.2,0.593,1.4,0,0.9289936,1.471512
2169,1,2003,2169,4477,-4.4,3,0.538,1,0,0.9328591,4.063437
2170,1,2003,2170,4023,-3.4,4.4,0.558,1.2,0,0.9363737,4.739528
2171,1,2003,2171,4341,-4,6.1,0.553,1.5,7,0.9395266,4.213557
2172,1,2003,2172,2912,2,7.2,0.81,1.8,0.2,0.9423079,6.192962
2173,1,2003,2173,2908,3,8.2,0.87,2.1,1,0.9447088,6.172549
2174,1,2003,2174,3338,3.6,8.9,0.807,2.9,0,0.9467216,5.588004
2175,1,2003,2175,3007,1.7,6,0.67,2.9,0.2,0.9483397,6.07417
2176,1,2003,2176,5101,-1.1,5,0.619,2.8,0,0.949558,2.742004
2177,1,2003,2177,3779,-1.4,2.7,0.553,1.6,0,0.9503724,5.007581
2178,1,2003,2178,5108,-2.6,8.3,0.633,1.3,0,0.9507803,2.706001
2179,1,2003,2179,2551,1.6,5.3,0.813,1.5,0,0.9507803,6.613382
2180,1,2003,2180,3986,2.7,8.8,0.883,3.4,8.4,0.9503724,4.549965
2181,1,2003,2181,4499,7.2,8.9,0.833,5.2,10.4,0.949558,3.713628
2182,1,2003,2182,2579,0.8,1.8,0.608,4.6,2,0.9483397,6.633295
2183,1,2003,2183,2874,-0.8,3.9,0.548,3.2,0,0.9467216,6.291826
2184,1,2003,2184,5030,-1,4.9,0.601,2.6,0,0.9447088,2.953268
2185,1,2003,2185,3916,-2.4,4.3,0.582,1.8,0,0.9423079,4.853819
2186,1,2003,2186,4130,-1.8,5.2,0.618,2.7,0,0.9395266,4.529116
2187,1,2003,2187,2753,1.3,7.4,0.751,3.4,0,0.9363737,6.442505
2188,1,2003,2188,2771,2.7,7.6,0.716,4.5,1,0.9328591,6.444625
2189,1,2003,2189,4278,-0.4,4.8,0.634,2.2,0,0.9289936,4.384089
2190,1,2003,2190,4594,-0.7,4.6,0.622,3.2,0.2,0.9247889,3.923498
2191,1,2003,2191,2834,0.1,4.1,0.638,4.3,0,0.9202576,6.446018
2192,1,2004,2192,2466,-0.2,1.1,0.568,1.2,1.2,0.9154131,6.90291
2193,1,2004,2193,2480,-0.5,2.3,0.618,3.1,4,0.9102692,6.897279
2194,1,2004,2194,2495,-1.6,-1.3,0.458,2.8,0,0.9048404,6.935426
2195,1,2004,2195,3506,-3.4,0,0.411,1.7,0,0.8991416,5.807688
2196,1,2004,2196,3246,-2.3,3.5,0.525,1,0,0.893188,6.123741
2197,1,2004,2197,4855,-2.9,3.9,0.531,1,0,0.8869953,3.967335
2198,1,2004,2198,5354,-3.6,4,0.521,1,0,0.8805792,3.264524
2199,1,2004,2199,3014,-4.6,8,0.628,2.7,0,0.8739554,6.468027
2200,1,2004,2200,2793,5.5,9.5,0.888,3,0.4,0.8671399,6.688968
2201,1,2004,2201,3472,5.1,9.5,0.901,2.4,5,0.8601484,5.948728
2202,1,2004,2202,2698,6.4,11.7,1.058,3.5,4,0.8529965,6.824832
2203,1,2004,2203,2745,7.6,13.7,1.031,5,17,0.8456998,6.812352
2204,1,2004,2204,2877,9.4,15.4,1.161,5.8,4,0.877322,6.688477
2205,1,2004,2205,2779,5.7,8.8,0.798,4.7,4,0.8689813,6.879669
2206,1,2004,2206,3636,2.3,6.3,0.615,3.6,0.1,0.8605392,6.070913
2207,1,2004,2207,2796,1.8,8,0.705,5.3,4.2,0.8520114,6.945728
2208,1,2004,2208,3235,4.6,7.1,0.801,3.8,19,0.8434135,6.539279
2209,1,2004,2209,3054,0.4,4.2,0.628,6.3,2,0.8347603,6.790183
